datetime,open,high,low,close,volume
2021.06.01 04:45:00,1.22249,1.22253,1.22248,1.2225,15.18
2021.06.01 04:46:00,1.22252,1.22256,1.22232,1.22238,54.64
2021.06.01 04:47:00,1.2224,1.2224,1.2223,1.22237,25.2
2021.06.01 04:48:00,1.22237,1.22249,1.22235,1.22245,45.82
2021.06.01 04:49:00,1.22244,1.22251,1.22244,1.22251,23.93
2021.06.01 04:50:00,1.22252,1.22255,1.22248,1.2225,23.67
2021.06.01 04:51:00,1.22251,1.22251,1.22244,1.22244,21.22
2021.06.01 04:52:00,1.22245,1.22248,1.22245,1.22248,9.41
2021.06.01 04:53:00,1.22249,1.22249,1.22243,1.22245,28.81
2021.06.01 04:54:00,1.22244,1.22244,1.22241,1.22241,15.17
2021.06.01 04:55:00,1.22242,1.22244,1.22239,1.22239,23.22
2021.06.01 04:56:00,1.22239,1.22245,1.22238,1.2224,15.81
2021.06.01 04:57:00,1.22239,1.22239,1.22233,1.22236,15.41
2021.06.01 04:58:00,1.22235,1.22239,1.22223,1.22236,33.7
2021.06.01 04:59:00,1.22235,1.22235,1.22223,1.22223,22.11
2021.06.01 05:00:00,1.22223,1.2223,1.22221,1.22224,29.73
2021.06.01 05:01:00,1.22225,1.2223,1.2222,1.2223,26.51
2021.06.01 05:02:00,1.2223,1.22242,1.2223,1.22239,46.24
2021.06.01 05:03:00,1.22238,1.2224,1.22235,1.22239,41.67
2021.06.01 05:04:00,1.22239,1.2224,1.22235,1.22236,22.25
2021.06.01 05:05:00,1.22235,1.22235,1.22226,1.22228,59.86
2021.06.01 05:06:00,1.22229,1.22229,1.22228,1.22229,9.12
2021.06.01 05:07:00,1.22231,1.22234,1.22231,1.22234,12.52
2021.06.01 05:08:00,1.22235,1.22239,1.22234,1.22234,9.92
2021.06.01 05:09:00,1.22235,1.22235,1.22232,1.22234,18.59
2021.06.01 05:10:00,1.22236,1.22239,1.22234,1.22235,9.63
2021.06.01 05:11:00,1.22237,1.22239,1.22237,1.22238,4.23
2021.06.01 05:12:00,1.22238,1.22239,1.22228,1.22228,37.39
2021.06.01 05:13:00,1.22229,1.22245,1.22229,1.22245,48.03
2021.06.01 05:14:00,1.22245,1.22255,1.22242,1.22243,72.35
2021.06.01 05:15:00,1.22242,1.22242,1.22232,1.22232,108.52
2021.06.01 05:16:00,1.22233,1.22244,1.22233,1.22242,28.92
2021.06.01 05:17:00,1.22242,1.22242,1.22232,1.22238,40.24
2021.06.01 05:18:00,1.22238,1.22242,1.22238,1.2224,15.09
2021.06.01 05:19:00,1.22239,1.22241,1.22238,1.2224,13.77
2021.06.01 05:20:00,1.22238,1.22241,1.22238,1.22239,4.13
2021.06.01 05:21:00,1.22236,1.22236,1.22234,1.22236,16.05
2021.06.01 05:22:00,1.22235,1.2224,1.22235,1.22239,5.25
2021.06.01 05:23:00,1.22238,1.22238,1.22238,1.22238,0.75
2021.06.01 05:24:00,1.22237,1.22237,1.22226,1.22227,33.01
2021.06.01 05:25:00,1.22226,1.22227,1.2222,1.2222,7.94
2021.06.01 05:26:00,1.22219,1.2222,1.22213,1.22218,45.49
2021.06.01 05:27:00,1.22217,1.22217,1.22209,1.22209,20.55
2021.06.01 05:28:00,1.22208,1.22208,1.22194,1.22195,39.61
2021.06.01 05:29:00,1.22192,1.22206,1.22192,1.22206,62.53
2021.06.01 05:30:00,1.22205,1.22207,1.22198,1.22203,79.66
2021.06.01 05:31:00,1.22203,1.22205,1.22199,1.22202,78.07
2021.06.01 05:32:00,1.22202,1.22205,1.22201,1.22202,63.25
2021.06.01 05:33:00,1.22202,1.22204,1.22201,1.22201,27.23
2021.06.01 05:34:00,1.22202,1.22202,1.22201,1.22202,3.82
2021.06.01 05:35:00,1.22201,1.22201,1.22197,1.22197,11.25
2021.06.01 05:36:00,1.22196,1.22209,1.22193,1.22208,23.42
2021.06.01 05:37:00,1.22207,1.22207,1.22191,1.22194,44.52
2021.06.01 05:38:00,1.22193,1.22195,1.22188,1.22189,36.47
2021.06.01 05:39:00,1.22188,1.22188,1.22181,1.22187,56.43
2021.06.01 05:40:00,1.2219,1.22197,1.22186,1.22186,67.07
2021.06.01 05:41:00,1.22187,1.22197,1.22187,1.22193,25.44
2021.06.01 05:42:00,1.22192,1.22198,1.22189,1.22194,28.74
2021.06.01 05:43:00,1.22193,1.22193,1.2219,1.22192,11.47
2021.06.01 05:44:00,1.22191,1.22197,1.22189,1.22196,18.92
2021.06.01 05:45:00,1.22197,1.22205,1.22194,1.22203,43.93
2021.06.01 05:46:00,1.22201,1.22206,1.22193,1.22206,35.64
2021.06.01 05:47:00,1.22207,1.22211,1.22207,1.22211,9
2021.06.01 05:48:00,1.2221,1.22221,1.22209,1.22219,20.58
2021.06.01 05:49:00,1.2222,1.22231,1.2222,1.2223,24.85
2021.06.01 05:50:00,1.22229,1.22229,1.22223,1.22224,18.21
2021.06.01 05:51:00,1.22223,1.22231,1.2222,1.2223,16.45
2021.06.01 05:52:00,1.22229,1.22237,1.22227,1.22235,9.94
2021.06.01 05:53:00,1.22234,1.22235,1.22234,1.22235,6
2021.06.01 05:54:00,1.22235,1.22239,1.22234,1.22234,13.83
2021.06.01 05:55:00,1.22235,1.22235,1.22234,1.22234,3
2021.06.01 05:56:00,1.22236,1.22236,1.22234,1.22234,6.37
2021.06.01 05:57:00,1.22235,1.22239,1.22235,1.22236,16.2
2021.06.01 05:58:00,1.22237,1.22254,1.22237,1.22251,40.56
2021.06.01 05:59:00,1.22249,1.22253,1.22244,1.22248,30.34
2021.06.01 06:00:00,1.22248,1.22259,1.22244,1.22254,67.24
2021.06.01 06:01:00,1.22252,1.22258,1.22252,1.22258,21.72
2021.06.01 06:02:00,1.22259,1.2226,1.22248,1.22254,25.45
2021.06.01 06:03:00,1.22253,1.22261,1.22249,1.22261,18.97
2021.06.01 06:04:00,1.2226,1.2226,1.2226,1.2226,3.75
2021.06.01 06:05:00,1.22257,1.22261,1.22249,1.22261,48.66
2021.06.01 06:06:00,1.22261,1.22271,1.2226,1.22263,19.17
2021.06.01 06:07:00,1.22264,1.22267,1.2226,1.22264,26.65
2021.06.01 06:08:00,1.22263,1.22266,1.22245,1.22245,68.77
2021.06.01 06:09:00,1.22245,1.22245,1.22214,1.22214,113.41
2021.06.01 06:10:00,1.22213,1.22215,1.22204,1.2221,94.06
2021.06.01 06:11:00,1.22211,1.22215,1.22206,1.22214,32.7
2021.06.01 06:12:00,1.22215,1.22227,1.22209,1.22221,73.83
2021.06.01 06:13:00,1.22218,1.2222,1.22212,1.22213,26.93
2021.06.01 06:14:00,1.22211,1.22215,1.22197,1.2221,59.79
2021.06.01 06:15:00,1.22211,1.22229,1.22204,1.22227,81.24
2021.06.01 06:16:00,1.22226,1.22246,1.22225,1.22239,84.26
2021.06.01 06:17:00,1.22241,1.2227,1.2224,1.22269,65.66
2021.06.01 06:18:00,1.22268,1.22268,1.22258,1.22262,30.35
