2021.07.07 01:15:00,1.18195,1.18198,1.18192,1.18197,111.26
2021.07.07 01:16:00,1.18198,1.1821,1.18192,1.18203,154.67
2021.07.07 01:17:00,1.18202,1.18206,1.18197,1.18204,74.81
2021.07.07 01:18:00,1.18204,1.18207,1.18197,1.18201,120.09
2021.07.07 01:19:00,1.18202,1.18213,1.18202,1.1821,57.2
2021.07.07 01:20:00,1.18211,1.18217,1.18195,1.18201,112.41
2021.07.07 01:21:00,1.182,1.18202,1.18194,1.18201,98.84
2021.07.07 01:22:00,1.18202,1.18207,1.18193,1.18205,83.44
2021.07.07 01:23:00,1.18206,1.1822,1.18206,1.18212,105.26
2021.07.07 01:24:00,1.18212,1.18216,1.18205,1.18214,169.7
2021.07.07 01:25:00,1.18214,1.18217,1.18207,1.18209,134.59
2021.07.07 01:26:00,1.18208,1.18208,1.18195,1.18199,169.45
2021.07.07 01:27:00,1.182,1.18201,1.18177,1.18185,319.75
2021.07.07 01:28:00,1.18185,1.18208,1.18185,1.18208,77.63
2021.07.07 01:29:00,1.18208,1.18209,1.18198,1.18208,80.66
2021.07.07 01:30:00,1.1821,1.1821,1.18194,1.18201,155.2
2021.07.07 01:31:00,1.18201,1.18207,1.182,1.182,61.69
2021.07.07 01:32:00,1.18199,1.18211,1.18197,1.18209,35.85
2021.07.07 01:33:00,1.18207,1.18211,1.18195,1.18195,42.43
2021.07.07 01:34:00,1.18196,1.18201,1.18196,1.182,56.43
2021.07.07 01:35:00,1.18198,1.18202,1.18195,1.18195,71.38
2021.07.07 01:36:00,1.18196,1.182,1.18185,1.18187,89.78
2021.07.07 01:37:00,1.18187,1.18187,1.18181,1.18181,30.97
2021.07.07 01:38:00,1.18183,1.18188,1.18177,1.1818,42.59
2021.07.07 01:39:00,1.18182,1.18191,1.18181,1.18191,34.06
2021.07.07 01:40:00,1.18191,1.18212,1.18191,1.18209,78.59
2021.07.07 01:41:00,1.18209,1.1821,1.18201,1.18203,84.74
2021.07.07 01:42:00,1.18203,1.18206,1.18193,1.18206,133.29
2021.07.07 01:43:00,1.18206,1.18206,1.182,1.18206,63.2
2021.07.07 01:44:00,1.18207,1.1821,1.18203,1.18205,49.48
2021.07.07 01:45:00,1.18206,1.1821,1.18201,1.18209,54.09
2021.07.07 01:46:00,1.18211,1.18215,1.18208,1.18208,58.59
2021.07.07 01:47:00,1.18208,1.18216,1.18206,1.18215,111.27
2021.07.07 01:48:00,1.18215,1.1822,1.18212,1.18213,85.8
2021.07.07 01:49:00,1.18214,1.1822,1.18213,1.18216,56.34
2021.07.07 01:50:00,1.18215,1.1822,1.18215,1.1822,67.3
2021.07.07 01:51:00,1.1822,1.18228,1.18213,1.18226,59.32
2021.07.07 01:52:00,1.18224,1.18226,1.18222,1.18222,41.12
2021.07.07 01:53:00,1.18224,1.1823,1.18224,1.18227,45.65
2021.07.07 01:54:00,1.18227,1.18227,1.18221,1.18227,107.23
2021.07.07 01:55:00,1.18229,1.18231,1.1822,1.18229,97.65
2021.07.07 01:56:00,1.18228,1.18229,1.1822,1.18226,42.12
2021.07.07 01:57:00,1.18228,1.18229,1.18223,1.18228,66.32
2021.07.07 01:58:00,1.18229,1.18232,1.18222,1.18231,46.27
2021.07.07 01:59:00,1.18232,1.18237,1.18226,1.18229,63.28
2021.07.07 02:00:00,1.18229,1.18236,1.18227,1.18234,65.34
2021.07.07 02:01:00,1.18233,1.18241,1.18226,1.1824,66.04
2021.07.07 02:02:00,1.1824,1.1825,1.18239,1.18247,50.95
2021.07.07 02:03:00,1.18248,1.18248,1.18239,1.18242,32.07
2021.07.07 02:04:00,1.18241,1.18243,1.18235,1.18238,48.56
2021.07.07 02:05:00,1.18239,1.18245,1.18237,1.18237,45.15
2021.07.07 02:06:00,1.1824,1.1824,1.18237,1.18237,22.53
2021.07.07 02:07:00,1.18238,1.18238,1.18232,1.18232,16.69
2021.07.07 02:08:00,1.18233,1.18237,1.18233,1.18237,26.36
2021.07.07 02:09:00,1.18238,1.18245,1.18238,1.18238,32.44
2021.07.07 02:10:00,1.18239,1.18244,1.18238,1.18238,31.32
2021.07.07 02:11:00,1.18239,1.18239,1.18237,1.18239,7.2
2021.07.07 02:12:00,1.18239,1.18242,1.18236,1.18236,23.66
2021.07.07 02:13:00,1.18236,1.18236,1.18227,1.18227,40.86
2021.07.07 02:14:00,1.18228,1.18232,1.18223,1.18232,76.36
2021.07.07 02:15:00,1.18233,1.18242,1.18233,1.18242,31.81
2021.07.07 02:16:00,1.18244,1.18244,1.18231,1.18237,79.83
2021.07.07 02:17:00,1.18238,1.18244,1.18237,1.18243,88.43
2021.07.07 02:18:00,1.18241,1.18241,1.18233,1.18237,53.07
2021.07.07 02:19:00,1.18237,1.18242,1.18237,1.1824,74.65
2021.07.07 02:20:00,1.1824,1.18242,1.18238,1.18242,20.81
2021.07.07 02:21:00,1.18241,1.18241,1.18233,1.18237,24.89
2021.07.07 02:22:00,1.18235,1.18235,1.18226,1.1823,31.05
2021.07.07 02:23:00,1.1823,1.18234,1.18228,1.18232,44.57
2021.07.07 02:24:00,1.18232,1.18233,1.18228,1.18228,22.17
2021.07.07 02:25:00,1.18228,1.18231,1.18218,1.18218,44.39
2021.07.07 02:26:00,1.1822,1.18227,1.18218,1.18227,52.97
2021.07.07 02:27:00,1.18225,1.18227,1.18222,1.18225,21.44
2021.07.07 02:28:00,1.18225,1.18229,1.18222,1.18229,33.57
2021.07.07 02:29:00,1.18229,1.18238,1.18229,1.18235,36.41
2021.07.07 02:30:00,1.18234,1.18237,1.18232,1.18232,42.83
2021.07.07 02:31:00,1.18231,1.18241,1.18231,1.18241,35.15
2021.07.07 02:32:00,1.1824,1.18242,1.18237,1.18238,16.1
2021.07.07 02:33:00,1.18238,1.18239,1.18231,1.18234,11.42
2021.07.07 02:34:00,1.18233,1.18233,1.18232,1.18232,6
2021.07.07 02:35:00,1.18232,1.18233,1.1823,1.18232,13.72
2021.07.07 02:36:00,1.18233,1.18235,1.18231,1.18232,29.2
2021.07.07 02:37:00,1.18234,1.18234,1.18232,1.18232,15.96
2021.07.07 02:38:00,1.1823,1.18231,1.18224,1.18231,42.05
2021.07.07 02:39:00,1.1823,1.1823,1.18223,1.18226,17.73
2021.07.07 02:40:00,1.18226,1.18229,1.18223,1.18226,31.46
2021.07.07 02:41:00,1.18225,1.18228,1.18225,1.18227,15.66
2021.07.07 02:42:00,1.18226,1.18226,1.18213,1.18213,20.93
